Transaction_ID,Customer_ID,Product_ID,Transaction_Date,Quantity,Unit_Price_VND,Revenue,Rating,Customer_Review,Gender,Age,City
T000146,C01343,175414035,2026-02-18 15:33:23,1,1639000,1639000,4,"Ở góc độ người dùng, sản phẩm hoạt động ổn và mang lại trải nghiệm khá tốt.",Male,36,Hà Nội
T000147,C01179,325088551,2026-08-27 13:50:40,1,625296,625296,4,Tôi hài lòng vì sản phẩm đáp ứng được nhu cầu cơ bản và mang lại trải nghiệm tích cực.,Female,54,Hà Nội
T000148,C01273,325087903,2026-09-08 04:12:04,2,312474,624948,3,"Trải nghiệm không quá tốt, nhưng vẫn có thể chấp nhận được.",Female,61,Hải Phòng
T000149,C02000,168815404,2026-05-25 15:48:49,5,71000,355000,5,"Nhìn chung, tôi rất hài lòng vì sản phẩm đáp ứng rất tốt mong đợi của mình.",Female,59,TP. Hồ Chí Minh
T000150,C01142,197894739,2026-03-15 04:48:33,2,69000,138000,2,Sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.,Female,58,Huế
T000151,C00813,146945785,2025-11-12 11:39:35,2,237000,474000,4,"Với trải nghiệm này, sản phẩm hoạt động ổn và mang lại trải nghiệm khá tốt.",Female,49,Nha Trang
T000152,C01135,263025491,2025-12-29 20:51:43,1,30000,30000,3,"Sản phẩm đáp ứng nhu cầu cơ bản, nhưng chưa tạo được ấn tượng đáng kể.",Female,55,Cần Thơ
T000153,C00999,187641260,2025-11-11 05:26:56,5,305000,1525000,2,"Với trải nghiệm này, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",Male,45,Đà Lạt
T000154,C00374,263026388,2025-12-22 18:44:05,5,24000,120000,4,"Theo cảm nhận của tôi, tôi hài lòng vì sản phẩm nhìn chung đáp ứng tốt mong đợi.",Female,57,Đà Nẵng
T000155,C00563,159964954,2026-07-04 07:48:02,3,400000,1200000,3,"Trải nghiệm của người dùng ở mức bình thường, không có gì nổi bật.",Male,64,Đà Lạt
T000156,C00439,57435970,2026-04-24 00:19:48,4,1695000,6780000,4,Tôi hài lòng vì sản phẩm đáp ứng được nhu cầu cơ bản và mang lại trải nghiệm tích cực.,Male,46,Vũng Tàu
T000157,C01564,253384895,2026-04-15 07:37:56,3,2980000,8940000,4,"Ở góc độ người dùng, tôi hài lòng vì sản phẩm nhìn chung đáp ứng tốt mong đợi.",Male,25,Biên Hòa
T000158,C01635,143112615,2025-12-29 00:55:45,2,190000,380000,3,"Trải nghiệm không quá tốt, nhưng vẫn có thể chấp nhận được.",Female,24,Đà Nẵng
T000159,C00294,62713599,2026-07-05 02:40:24,5,150000,750000,4,"Với trải nghiệm này, tôi có trải nghiệm tích cực và nhìn chung hài lòng với sản phẩm.",Female,21,Vũng Tàu
T000160,C00419,106996521,2026-05-03 00:44:10,4,247500,990000,5,Tôi cảm thấy trải nghiệm với sản phẩm là rất tích cực và khiến tôi hoàn toàn hài lòng.,Female,50,Hà Nội
T000161,C00236,208886783,2026-03-03 09:17:33,5,1116000,5580000,2,"Nhìn chung, sản phẩm vẫn dùng được nhưng chưa khiến tôi cảm thấy hài lòng.",Female,52,Đà Nẵng
T000162,C01945,108155397,2026-09-01 16:18:56,1,1762864,1762864,1,Trải nghiệm với sản phẩm không được kỳ vọng và khiến tôi cảm thấy thất vọng.,Male,62,Huế
T000163,C00627,193004391,2026-05-02 14:55:15,3,740000,2220000,3,"Với trải nghiệm này, sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",Male,61,Vũng Tàu
T000164,C01682,325087021,2026-02-20 02:40:57,1,1007634,1007634,5,"Nhìn chung, sản phẩm đáp ứng rất tốt nhu cầu và mang lại trải nghiệm tuyệt vời.",Male,20,Cần Thơ
T000165,C01883,254903478,2026-02-05 14:03:05,5,35000,175000,4,Trải nghiệm của tôi khá tích cực và sản phẩm đáp ứng nhu cầu một cách tốt enough.,Male,57,Biên Hòa
T000166,C01907,183346124,2025-12-12 04:13:03,3,450000,1350000,2,"Trải nghiệm không tốt, sản phẩm cần được cải thiện để đáp ứng kỳ vọng.",Female,35,Vũng Tàu
T000167,C01456,325088534,2025-11-10 17:20:43,4,3232146,12928584,3,Trải nghiệm của tôi không quá tốt nhưng vẫn đủ để chấp nhận được.,Male,20,Biên Hòa
T000168,C00649,190681211,2026-04-03 21:07:45,5,69000,345000,5,Tôi rất hài lòng với chất lượng cảm nhận và trải nghiệm tổng thể.,Female,45,Hải Phòng
T000169,C01837,196056514,2026-03-28 15:54:03,5,69000,345000,1,"Ở góc độ người dùng, chất lượng cảm nhận chưa đạt yêu cầu và trải nghiệm tổng thể rất tiêu cực.",Male,42,Vũng Tàu
T000170,C01782,149757122,2025-10-23 07:20:13,5,76000,380000,4,"Ở góc độ người dùng, tôi hài lòng vì sản phẩm nhìn chung đáp ứng tốt mong đợi.",Female,47,TP. Hồ Chí Minh
T000171,C00937,325084564,2026-07-08 12:24:01,2,590538,1181076,1,"Ở góc độ người dùng, trải nghiệm với sản phẩm rất tệ và tôi hoàn toàn không hài lòng.",Female,30,Cần Thơ
T000172,C00134,325086477,2025-10-06 07:09:23,3,521022,1563066,1,Trải nghiệm với sản phẩm không được kỳ vọng và khiến tôi cảm thấy thất vọng.,Male,59,Nha Trang
T000173,C01965,325088099,2026-08-18 10:03:39,3,521022,1563066,2,"Nhìn chung, sản phẩm vẫn dùng được nhưng chưa khiến tôi cảm thấy hài lòng.",Male,63,Vũng Tàu
T000174,C01527,225231690,2025-10-30 14:00:14,5,11350000,56750000,3,"Sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",Male,29,Nha Trang
T000175,C01555,193195969,2025-11-16 08:35:03,2,285000,570000,1,"Ở góc độ người dùng, chất lượng cảm nhận chưa đạt yêu cầu và trải nghiệm tổng thể rất tiêu cực.",Female,58,Đà Nẵng
T000176,C01773,254123946,2026-05-19 16:13:15,3,499000,1497000,1,Chất lượng sản phẩm không đáp ứng yêu cầu và trải nghiệm tổng thể tiêu cực.,Male,18,Nha Trang
T000177,C00429,75570931,2025-11-19 03:08:25,1,196900,196900,4,Tôi cảm thấy sản phẩm hoạt động ổn và mang lại trải nghiệm khá tốt.,Male,35,Hà Nội
T000178,C00345,157030189,2026-07-22 14:42:53,2,456000,912000,5,Sản phẩm đáp ứng đúng nhu cầu và mang lại trải nghiệm tuyệt vời.,Female,64,Hà Nội
T000179,C00723,184249588,2026-06-09 06:32:40,1,3090000,3090000,3,"Sản phẩm dùng được, không quá tốt, nhưng cũng không quá tệ.",Female,41,TP. Hồ Chí Minh
T000180,C01066,130813859,2026-02-28 22:48:57,3,70000,210000,1,Trải nghiệm với sản phẩm rất tồi tệ và tôi không hài lòng với kết quả.,Female,20,Vũng Tàu
T000181,C01772,252622554,2026-05-07 14:56:06,2,22500,45000,2,"Với trải nghiệm này, tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.",Female,27,Huế
T000182,C01658,200998264,2025-10-12 16:07:16,1,49000,49000,3,"Sản phẩm đáp ứng nhu cầu cơ bản, không có gì đặc biệt nổi bật.",Male,23,TP. Hồ Chí Minh
T000183,C01002,179710077,2026-02-14 10:17:28,2,410000,820000,1,"Ở góc độ người dùng, chất lượng cảm nhận chưa đạt yêu cầu và trải nghiệm tổng thể rất tiêu cực.",Female,65,Huế
T000184,C00956,325086435,2026-02-13 04:56:58,4,486264,1945056,5,"Theo cảm nhận của tôi, tôi rất hài lòng vì sản phẩm đáp ứng rất tốt mong đợi của mình.",Male,44,TP. Hồ Chí Minh
T000185,C00015,325086941,2026-05-07 10:04:57,4,2432712,9730848,1,"Sản phẩm không đạt tiêu chuẩn, gây thất vọng cho tôi.",Male,56,TP. Hồ Chí Minh
T000186,C00154,263027459,2026-03-18 18:32:28,4,8000,32000,1,"Với trải nghiệm này, chất lượng cảm nhận chưa đạt yêu cầu và trải nghiệm tổng thể rất tiêu cực.",Male,36,Biên Hòa
T000187,C01635,325085719,2026-04-11 11:42:11,1,486264,486264,4,Tôi hài lòng với sản phẩm trong tổng thể và cho thấy nó đáp ứng được kỳ vọng của mình.,Female,24,Đà Nẵng
T000188,C01285,95056562,2025-12-24 15:20:57,4,289000,1156000,2,"Với trải nghiệm này, trải nghiệm chưa tốt và sản phẩm cần cải thiện thêm để đáp ứng mong đợi.",Male,55,Đà Nẵng
T000189,C01629,191628801,2026-04-20 20:26:20,5,420000,2100000,4,"Trải nghiệm khá tích cực, sản phẩm đáp ứng tốt nhu cầu của tôi.",Female,24,Huế
T000190,C01119,263198864,2026-08-18 07:02:53,1,188000,188000,3,"Việc sử dụng sản phẩm mang lại trải nghiệm trung bình, có thể chấp nhận được.",Female,30,TP. Hồ Chí Minh
T000191,C01390,161254282,2025-09-22 11:00:39,1,155000,155000,5,Tôi cảm thấy sản phẩm đáp ứng đầy đủ nhu cầu và mang lại trải nghiệm tuyệt vời.,Male,49,Cần Thơ
T000192,C00485,207936085,2026-06-09 04:42:03,5,10164000,50820000,2,"Với trải nghiệm này, tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.",Male,53,Đà Nẵng
T000193,C00376,325088875,2026-06-24 21:36:51,5,555780,2778900,4,Tôi hài lòng với sản phẩm trong tổng thể và cho thấy nó đáp ứng được kỳ vọng của mình.,Male,24,Đà Nẵng
T000194,C01532,263025669,2025-11-01 11:41:58,1,29000,29000,4,Sản phẩm hoạt động ổn định và mang lại trải nghiệm khá tốt.,Male,57,Biên Hòa
T000195,C01782,247811835,2026-06-09 18:00:04,4,239000,956000,5,Tôi cảm thấy trải nghiệm với sản phẩm là rất tích cực và khiến tôi hoàn toàn hài lòng.,Female,47,TP. Hồ Chí Minh
T000196,C00197,325085783,2026-08-27 14:49:33,1,5213352,5213352,2,"Ở góc độ người dùng, sản phẩm vẫn dùng được nhưng chưa khiến tôi cảm thấy hài lòng.",Male,49,Cần Thơ
T000197,C01207,262897230,2026-04-14 12:55:34,1,19000,19000,5,Sản phẩm mang lại trải nghiệm tuyệt vời và đáp ứng đúng nhu cầu của tôi.,Female,34,Đà Lạt
T000198,C01658,17613765,2026-07-06 14:41:18,4,289000,1156000,2,"Nhìn chung, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",Male,23,TP. Hồ Chí Minh
T000199,C00698,145171402,2025-12-30 14:59:27,3,569000,1707000,2,"Theo cảm nhận của tôi, trải nghiệm chưa tốt và sản phẩm cần cải thiện thêm để đáp ứng mong đợi.",Female,64,Vũng Tàu
T000200,C00852,5425985,2026-07-13 11:51:33,5,299000,1495000,3,"Sản phẩm đáp ứng nhu cầu cơ bản, nhưng chưa tạo được ấn tượng đáng kể.",Female,54,Hải Phòng
T000201,C01391,325088073,2026-05-24 22:11:49,1,799086,799086,4,"Với trải nghiệm này, sản phẩm hoạt động ổn và mang lại trải nghiệm khá tốt.",Male,50,Nha Trang
T000202,C01516,196810699,2026-01-28 02:39:54,3,630000,1890000,1,"Ở góc độ người dùng, sản phẩm không đạt mong đợi và khiến tôi cảm thấy rất thất vọng.",Male,38,Cần Thơ
T000203,C01636,198077551,2025-10-31 07:44:29,3,605000,1815000,1,"Với trải nghiệm này, chất lượng cảm nhận chưa đạt yêu cầu và trải nghiệm tổng thể rất tiêu cực.",Male,64,Hải Phòng
T000204,C01014,325085203,2026-01-09 23:37:10,3,416748,1250244,2,"Với trải nghiệm này, sản phẩm vẫn dùng được nhưng chưa khiến tôi cảm thấy hài lòng.",Female,43,Hải Phòng
T000205,C01297,24960733,2026-03-05 20:18:21,5,79000,395000,5,"Nhìn chung, sản phẩm đáp ứng rất tốt nhu cầu và mang lại trải nghiệm tuyệt vời.",Male,53,Đà Lạt
T000206,C00548,153415772,2025-11-18 10:08:13,1,51000,51000,2,"Nhìn chung, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",Female,63,Vũng Tàu
T000207,C01150,49334605,2026-03-13 05:00:41,1,1450000,1450000,1,Tôi không hài lòng với trải nghiệm sử dụng sản phẩm.,Female,52,Hà Nội
T000208,C01562,162481676,2025-09-19 06:14:54,3,42000,126000,2,Trải nghiệm chưa tốt và sản phẩm cần cải thiện thêm để đáp ứng mong đợi.,Female,46,Vũng Tàu
T000209,C01190,263025980,2026-06-25 10:23:08,5,26000,130000,3,"Việc sử dụng sản phẩm mang lại trải nghiệm trung bình, có thể chấp nhận được.",Female,62,Nha Trang
T000210,C00566,103619149,2026-08-24 03:32:27,3,329000,987000,3,"Trải nghiệm của người dùng ở mức trung bình, có thể chấp nhận được.",Female,20,Đà Lạt
T000211,C01760,200737369,2026-06-24 11:54:36,3,61750,185250,1,"Sản phẩm không đạt tiêu chuẩn, gây thất vọng cho tôi.",Male,60,Đà Lạt
T000212,C00669,102066669,2025-12-29 06:57:49,4,366000,1464000,3,Sản phẩm đáp ứng nhu cầu cơ bản nhưng chưa tạo được nhiều ấn tượng.,Female,59,TP. Hồ Chí Minh
T000213,C00237,162397744,2026-03-31 09:48:02,3,420000,1260000,1,"Với trải nghiệm này, chất lượng cảm nhận chưa đạt yêu cầu và trải nghiệm tổng thể rất tiêu cực.",Female,35,Đà Lạt
T000214,C00172,325088245,2026-07-10 22:00:08,1,381990,381990,3,"Theo cảm nhận của tôi, sản phẩm đáp ứng nhu cầu cơ bản nhưng chưa tạo được nhiều ấn tượng.",Male,53,TP. Hồ Chí Minh
T000215,C01909,176662327,2025-11-26 09:09:22,1,34000,34000,2,Sản phẩm vẫn dùng được nhưng chưa khiến tôi cảm thấy hài lòng.,Female,33,TP. Hồ Chí Minh
T000216,C01723,170296383,2026-04-03 03:56:10,1,15000,15000,3,"Việc sử dụng sản phẩm mang lại trải nghiệm trung bình, có thể chấp nhận được.",Female,19,TP. Hồ Chí Minh
T000217,C01584,138624578,2026-09-07 10:18:28,3,79000,237000,4,"Với trải nghiệm này, sản phẩm hoạt động ổn và mang lại trải nghiệm khá tốt.",Male,21,Hà Nội
T000218,C00611,20271474,2025-10-29 07:49:14,4,119000,476000,5,"Ở góc độ người dùng, tôi rất hài lòng vì sản phẩm đáp ứng rất tốt mong đợi của mình.",Female,63,TP. Hồ Chí Minh
T000219,C01048,44314042,2026-08-22 01:49:16,4,114400,457600,2,"Ở góc độ người dùng, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",Female,34,TP. Hồ Chí Minh
T000220,C01522,195341332,2026-05-18 20:13:12,3,540000,1620000,2,Sản phẩm vẫn dùng được nhưng chưa khiến tôi cảm thấy hài lòng.,Male,40,Biên Hòa
T000221,C01800,136940009,2026-01-11 21:42:25,3,17539,52617,5,"Theo cảm nhận của tôi, tôi rất hài lòng vì sản phẩm đáp ứng rất tốt mong đợi của mình.",Female,28,TP. Hồ Chí Minh
T000222,C01512,325088282,2026-08-10 20:55:36,5,1285698,6428490,4,"Ở góc độ người dùng, tôi hài lòng vì sản phẩm nhìn chung đáp ứng tốt mong đợi.",Male,26,Hà Nội
T000223,C00546,325088380,2026-05-24 03:26:27,4,1042392,4169568,1,Trải nghiệm với sản phẩm rất tồi tệ và tôi không hài lòng với kết quả.,Female,54,Cần Thơ
T000224,C00502,325088639,2026-04-03 03:45:39,5,8098266,40491330,5,Trải nghiệm với sản phẩm rất tích cực và khiến tôi hoàn toàn hài lòng.,Female,55,TP. Hồ Chí Minh
T000225,C00392,198650000,2026-05-12 12:00:49,3,80000,240000,2,"Ở góc độ người dùng, tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.",Female,60,Cần Thơ
T000226,C00974,124274904,2025-12-04 05:59:09,1,11909,11909,5,Tôi rất hài lòng với chất lượng cảm nhận và trải nghiệm tổng thể của sản phẩm.,Female,29,Hà Nội
T000227,C01469,25681273,2025-11-16 08:33:54,5,25000,125000,3,"Nhìn chung, sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",Female,40,Biên Hòa
T000228,C00634,199007703,2026-02-10 05:07:46,1,259000,259000,3,"Ở góc độ người dùng, sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",Female,32,Đà Lạt
T000229,C00442,263026112,2026-07-11 03:06:56,2,4000,8000,4,Sản phẩm hoạt động ổn định và mang lại trải nghiệm khá tốt.,Male,64,Cần Thơ
T000230,C00862,179731562,2025-11-19 17:44:46,1,65550,65550,1,Tôi cảm thấy rất thất vọng vì sản phẩm không đáp ứng được kỳ vọng.,Female,27,Đà Lạt
T000231,C00448,169473853,2026-04-15 11:22:36,3,1790000,5370000,1,Tôi cảm thấy rất thất vọng vì sản phẩm không đáp ứng được kỳ vọng.,Male,31,Nha Trang
T000232,C01737,58567050,2026-07-17 09:19:29,5,123948,619740,2,Sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.,Male,54,Huế
T000233,C01899,325086424,2026-09-11 05:42:31,4,451506,1806024,2,"Nhìn chung, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",Female,21,Huế
T000234,C00878,138385893,2026-04-11 23:15:16,1,26999,26999,2,"Trải nghiệm không tốt, sản phẩm cần được cải thiện để đáp ứng kỳ vọng.",Male,48,Vũng Tàu
T000235,C00097,263026726,2026-09-09 16:58:47,1,66000,66000,4,Tôi có trải nghiệm tích cực và nhìn chung hài lòng với sản phẩm.,Female,41,Huế
T000236,C01106,107553897,2025-09-18 05:19:49,3,12000,36000,3,"Sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",Male,65,Huế
T000237,C00106,193062665,2026-05-08 14:34:05,1,20000,20000,4,"Trải nghiệm tổng thể khá tích cực, sản phẩm đáp ứng tốt nhu cầu của tôi.",Female,50,Hải Phòng
